ID,Title,StudyArea,WMU,Method,TelemFixRate,TelemType,SurveyType,Strata,DataCollected,Scale,Grain,Extent,Season,StartMonth,EndMonth,StartYear,EndYear,Duration,Species,Multi,Individuals,SampleUnit,SampleSize,Predictor,PredictorInteraction,PredictorType,Response,ResponseType,MetricNum,DensityUnit,MetricText,SE,CILevel,CIL,CIU,RangeL,RangeU,Comments,
476,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,Distance,StudyArea,0,2964,Winter,January,January,2016,2016,,Moose,TRUE,FALSE,Transect,160,,,,Abundance,,960,,,0,90,777,1185,0,0,,
477,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,ArealObs,StudyArea,0,2964,Winter,January,January,2016,2016,,WTD,TRUE,FALSE,WMU,,,,,CalfCow,ratio,0,,57:100,0,0,0,0,0,0,,
478,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,ArealObs,StudyArea,0,2964,Winter,January,January,2016,2016,,WTD,TRUE,FALSE,WMU,,,,,MaleFemale,ratio,0,,0.944444444,0,0,0,0,0,0,,
479,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,Distance,StudyArea,0,2964,Winter,January,January,2016,2016,,WTD,TRUE,FALSE,Transect,160,,,,Density,ratio,1.43,km2,,0,90,1.1,1.64,0,0,,
480,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,Distance,StudyArea,0,2964,Winter,January,January,2016,2016,,WTD,TRUE,FALSE,Transect,160,,,,Abundance,,3974,,,0,90,3254,4853,0,0,,
482,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,ArealObs,StudyArea,0,2964,Winter,January,January,2016,2016,,MuleDeer,TRUE,FALSE,WMU,,,,,CalfCow,ratio,0,,0.986111111,0,0,0,0,0,0,,
483,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,ArealObs,StudyArea,0,2964,Winter,January,January,2016,2016,,MuleDeer,TRUE,FALSE,WMU,,,,,MaleFemale,ratio,0,,44:100,0,0,0,0,0,0,,
484,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,Distance,StudyArea,0,2964,Winter,January,January,2016,2016,,MuleDeer,TRUE,FALSE,Transect,160,,,,Density,ratio,0.26,km2,,0,90,0.17,0.42,0,0,,
485,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,Transects,Distance,StudyArea,0,2964,Winter,January,January,2016,2016,,MuleDeer,TRUE,FALSE,Transect,160,,,,Abundance,,783,,,0,90,499,1229,0,0,,
486,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,,ArealObs,StudyArea,0,2964,Winter,January,January,2001,2001,,Moose,TRUE,FALSE,WMU,,,,,CalfCow,ratio,0,,92:100,0,0,0,0,0,0,,
487,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,,ArealObs,StudyArea,0,2964,Winter,January,January,2001,2001,,Moose,TRUE,FALSE,WMU,,,,,MaleFemale,ratio,0,,38:100,0,0,0,0,0,0,,
488,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,StudyArea,0,2964,Winter,January,January,2007,2007,,Moose,TRUE,FALSE,Transect,,,,,Density,ratio,0.31,km2,,0,,,,0,0,,
489,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,StudyArea,0,2964,Winter,January,January,2007,2007,,Moose,TRUE,FALSE,Transect,,,,,Abundance,,874,,,0,90,777,1185,0,0,,
490,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,StudyArea,0,2964,Winter,January,January,2001,2001,,Moose,TRUE,FALSE,Transect,,,,,Density,ratio,0.16,km2,,0,,,,0,0,,
491,"Aerial Ungulate Survey ( 2016 ) Moose , White-tailed Deer and Mule Deer in Wildlife Management Unit 500",,500,CensusFlights,,,,StratifiedRandomQuadrats,ArealCount,StudyArea,0,2964,Winter,January,January,2001,2001,,Moose,TRUE,FALSE,Transect,,,,,Abundance,,484,,,0,90,777,1185,0,0,,
500,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,Transects,Distance,StudyArea,0,7506,Winter,January,January,2015,2015,0,Moose,FALSE,TRUE,Transect,172,,,,Density,ratio,0.135,km2,,0,90,0.104,0.176,0,0,,
501,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,Transects,Distance,StudyArea,0,7506,Winter,January,January,2015,2015,0,Moose,FALSE,TRUE,Transect,172,,,,Abundance,,1016,,,0,90,779,1324,0,0,,
502,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,Transects,Distance,StudyArea,0,7506,Winter,January,January,2015,2015,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,,,,41:100,0,,,,0,0,,
503,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,Transects,Distance,StudyArea,0,7506,Winter,January,January,2015,2015,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,30:100,0,,,,0,0,,
504,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,,,StudyArea,0,7506,Winter,,,2003,2003,0,Moose,FALSE,TRUE,,,,,,MaleFemale,ratio,,,77:100,0,,,,0,0,,
505,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,,,StudyArea,0,7506,Winter,,,2003,2003,0,Moose,FALSE,TRUE,,,,,,CalfCow,ratio,,,51:100,0,,,,0,0,,
506,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,Stratified,,StudyArea,0,7506,Winter,,,2003,2003,0,Moose,FALSE,TRUE,,,,,,Abundance,,1136,,,0,90,837,1435,0,0,,
507,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,,,StudyArea,0,7506,Winter,,,2003,2003,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.15,,,0,,,,0,0,,
508,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,StratifiedRandomQuadrats,ArealObs,StudyArea,0,7506,Winter,,,1997,1997,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,39:100,0,,,,0,0,,
509,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,StratifiedRandomQuadrats,ArealObs,StudyArea,0,7506,Winter,,,1997,1997,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,35:100,0,,,,0,0,,
510,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealObs,StudyArea,0,7506,Winter,,,1997,1997,0,Moose,FALSE,TRUE,Quadrats,,,,,Abundance,,1410,,,0,90,1126,1693,0,0,,
511,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,StratifiedRandomQuadrats,ArealObs,StudyArea,0,7506,Winter,,,1997,1997,0,Moose,FALSE,TRUE,Quadrats,,,,,Density,ratio,0.19,,,0,,,,0,0,,
512,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,,,StudyArea,0,7506,Winter,,,1993,1993,0,Moose,FALSE,TRUE,,,,,,MaleFemale,ratio,,,65:100,0,,,,0,0,,
513,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,,,StudyArea,0,7506,Winter,,,1993,1993,0,Moose,FALSE,TRUE,,,,,,CalfCow,ratio,,,49:100,0,,,,0,0,,
514,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,Classified,,StudyArea,0,7506,Winter,,,1993,1993,0,Moose,FALSE,TRUE,,,,,,Abundance,,786,,,0,90,586,986,0,0,,
515,"Aerial Ungulate Survey (2015), Moose in WMU 519",,519,CensusFlights,,,,Classified,,StudyArea,0,7506,Winter,,,1993,1993,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.11,,,0,,,,0,0,,
516,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,2011,2011,0,Moose,FALSE,TRUE,Quadrats,,,,,Density,ratio,0.08,km2,,,,,,0,0,,
517,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,2011,2011,0,Moose,FALSE,TRUE,Quadrats,,,,,Abundance,,947,,,,,327,1567,0,0,CIs calculated form % in report,
518,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,2011,2011,0,Moose,FALSE,TRUE,Quadrats,,,,,CalfCow,ratio,,,19:100,,,,,0,0,,
519,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,2011,2011,0,Moose,FALSE,TRUE,Quadrats,,,,,MaleFemale,ratio,,,48:100,,,,,0,0,,
520,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1999,1999,0,Moose,FALSE,TRUE,Quadrats,,,,,Density,ratio,0.13,km2,,,,,,0,0,,
521,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1999,1999,0,Moose,FALSE,TRUE,Quadrats,,,,,Abundance,,1471,,,,,947,1995,0,0,CIs calculated form % in report,
522,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1999,1999,0,Moose,FALSE,TRUE,Quadrats,,,,,CalfCow,ratio,,,38:100,,,,,0,0,,
523,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1999,1999,0,Moose,FALSE,TRUE,Quadrats,,,,,MaleFemale,ratio,,,66:100,,,,,0,0,,
524,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,Transects,ArealCount,StudyArea,,11860,Winter,,,2004,2004,0,Moose,FALSE,TRUE,Transect,,,,,Abundance,,1685,,,,,,,0,0,,
525,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1993,1993,0,Moose,FALSE,TRUE,Quadrats,,,,,Density,ratio,0.1,km2,,,,,,0,0,,
526,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1993,1993,0,Moose,FALSE,TRUE,Quadrats,,,,,Abundance,,1124,,,,,,,0,0,,
527,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1993,1993,0,Moose,FALSE,TRUE,Quadrats,,,,,CalfCow,ratio,,,42:100,,,,,0,0,,
528,WMU 518 Aerial Moose ( Alces alces ) Survey February 2013,WMU 518,518,CensusFlights,,,,StratifiedRandomQuadrats;Transects,ArealCount,StudyArea,,11860,Winter,,,1993,1993,0,Moose,FALSE,TRUE,Quadrats,,,,,MaleFemale,ratio,,,51:100,,,,,0,0,,
529,WMU 530 South Portion Aerial Moose ( Alces alces ) Survey February 2010,WMU 530,530,CensusFlights,,,,,ArealCount,StudyArea,,11320,Winter,,,1994,1994,0,Moose,FALSE,FALSE,,,,,,Density,ratio,0.12,km2,,0,,,,0,0,CIs calculated as 33% of metric (From report),
530,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,2006,2006,0,Moose,TRUE,TRUE,,,,,,Density,ratio,0.06,,,0,,,,0,0,,
531,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,2006,2006,0,Moose,FALSE,TRUE,,,,,,Abundance,,259,,,0,,,,0,0,only blocks flown; stratification achieved by Reconnaissance Vegetation Index assessment,
532,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,1998,1998,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.15,,,0,,,,0,0,,
533,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,1998,1998,0,Moose,FALSE,TRUE,,,,,,Abundance,,665,,,0,,,,0,0,,
534,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,1998,1998,0,Moose,FALSE,TRUE,Quadrats,14,,,,CalfCow,ratio,,,44:100,0,,,,0,0,,
535,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,ArealCount,StudyArea,,4400,Winter,,,1998,1998,0,Moose,FALSE,TRUE,Quadrats,14,,,,MaleFemale,ratio,,,65:100,0,,,,0,0,,
537,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,1993,1993,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.11,,,0,,,,0,0,,
538,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,1998,1998,0,Moose,FALSE,TRUE,,,,,,Abundance,,447,,,0,,345,549,0,0,CIS dfrom report,
539,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,1998,1998,0,Moose,FALSE,TRUE,Quadrats,14,,,,CalfCow,ratio,,,53:100,0,,,,0,0,,
540,2009 WMU 529 Moose,WMU 529,529,CensusFlights,,,,,,StudyArea,,4400,Winter,,,1998,1998,0,Moose,FALSE,TRUE,Quadrats,14,,,,MaleFemale,ratio,,,87:100,0,,,,0,0,,
541,Aerial Ungulate Survey (2016) Moose in WMU 531,WMU 531,531,CensusFlights,,,,Transects,ArealCount,StudyArea,,17000,Winter,,,2001,2001,0,Moose,FALSE,TRUE,,,,,,Abundance,,2000,,,0,,,,0,0,,
542,Aerial Ungulate Survey (2016) Moose in WMU 531,WMU 531,531,CensusFlights,,,,Transects,ArealCount,StudyArea,,17000,Winter,,,2001,2001,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.1,km2,,0,,,,0,0,,
543,Aerial Ungulate Survey (2016) Moose in WMU 531,WMU 531,531,CensusFlights,,,,Classified,,StudyArea,,17000,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,,,,,Abundance,,1618,,,0,90,1269,1967,0,0,,
544,Aerial Ungulate Survey (2016) Moose in WMU 531,WMU 531,531,CensusFlights,,,,,,StudyArea,,17000,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.1,km2,,0,,,,0,0,,
545,Aerial Ungulate Survey (2016) Moose in WMU 531,WMU 531,531,CensusFlights,,,,,,StudyArea,,17000,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,17,,,,CalfCow,ratio,,,52:100,0,,,,0,0,,
546,Aerial Ungulate Survey (2016) Moose in WMU 531,WMU 531,531,CensusFlights,,,,,,StudyArea,,17000,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,17,,,,MaleFemale,ratio,,,82:100,0,,,,0,0,,
547,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2007,2007,0,Moose,FALSE,TRUE,RandomBlock,,,,,Density,ratio,0.11,km2,,0,,,,0,0,,
548,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,Transects,Distance,,0,8873,Winter,February,February,2016,2016,0,Moose,FALSE,TRUE,Transect,261,,,,Abundance,,638,,,0,90,491,828,0,0,,
549,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,Transects,Distance,,0,8873,Winter,February,February,2016,2016,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,45:100,0,,,,0,0,,
550,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,Transects,Distance,,0,8873,Winter,February,February,2016,2016,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,35:100,0,,,,0,0,,
551,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,Transects,Distance,,0,8873,Winter,February,February,2016,2016,0,Moose,FALSE,TRUE,Transect,261,,,,Density,ratio,0.07,km2,,0,90,0.06,0.09,0,0,,
552,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2007,2007,0,Moose,FALSE,TRUE,RandomBlock,,,,,Abundance,,957,,,0,90,612,1302,0,0,,
553,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2007,2007,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,31:100,0,,,,0,0,,
554,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2007,2007,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,45:100,0,,,,0,0,,
555,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2000,2000,0,Moose,FALSE,TRUE,RandomBlock,,,,,Abundance,,1870,,,0,,,,0,0,,
556,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2000,2000,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,42:100,0,,,,0,0,,
557,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2000,2000,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,55:100,0,,,,0,0,,
558,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,RandomBlock,ArealCount,,0,8873,Winter,,,2000,2000,0,Moose,FALSE,TRUE,RandomBlock,,,,,Density,ratio,0.11,km2,,0,,,,0,0,,
559,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,,,,0,8873,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,,,,,Abundance,,2127,,,0,,,,0,0,,
560,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,,,,0,8873,Winter,,,1994,1994,0,Moose,FALSE,TRUE,WMU,,,,,CalfCow,ratio,,,52:100,0,,,,0,0,,
561,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,,,,0,8873,Winter,,,1994,1994,0,Moose,FALSE,TRUE,WMU,,,,,MaleFemale,ratio,,,54:100,0,,,,0,0,,
562,Aerial Ungulate Survey (2016) Moose inWildlifeManagement Unit 542 Brett,,542,,,,,,,,0,8873,Winter,,,1994,1994,0,Moose,FALSE,TRUE,,,,,,Density,ratio,0.13,km2,,0,,,,0,0,,
563,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,Transects,ArealObs,,0,3220,Winter,February,February,2015,2015,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,ratio,0,,55:100,0,0,0,0,0,0,,
564,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,Transects,ArealObs,,0,3220,Winter,February,February,2015,2015,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,ratio,0,,29:100,0,0,0,0,0,0,,
565,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,Transects,Distance,,0,3220,Winter,February,February,2015,2015,0,Moose,TRUE,TRUE,Transect,165,,,,Abundance,,946,,,0,90,805,1111,0,0,,
566,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,Transects,Distance,,0,3220,Winter,February,February,2015,2015,0,Moose,TRUE,TRUE,Transect,165,,,,Density,ratio,0.3,,,0,90,0.25,0.35,0,0,,
567,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,Transects,Distance,,0,3220,Winter,February,February,2015,2015,0,WTD,TRUE,TRUE,Transect,165,,,,Abundance,,5220,,,0,90,4337,6283,0,0,,
570,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,Transects,Distance,,0,3220,Winter,February,February,2015,2015,0,WTD,TRUE,TRUE,Transect,165,,,,Density,ratio,0.3,,,0,90,0.25,0.35,0,0,,
571,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,,,,0,3220,Winter,,,1995,1995,0,Moose,FALSE,FALSE,,,,,,Density,ratio,0.16,,,0,,,,0,0,,
572,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,Classified,,,0,3220,Winter,,,1995,1995,0,Moose,FALSE,FALSE,,,,,,Abundance,,389,,,0,,,,0,0,Strat value in this row came from the 1995 method in the WTD table in this report,
573,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,,,,0,3220,Winter,,,1995,1995,0,Moose,FALSE,FALSE,WMU,,,,,MaleFemale,ratio,,,70:100,0,0,0,0,0,0,,
574,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,,,,0,3220,Winter,,,1995,1995,0,Moose,FALSE,FALSE,WMU,,,,,CalfCow,ratio,,,44:100,0,0,0,0,0,0,,
576,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,,,,0,3220,Winter,,,2003,2003,0,Moose,FALSE,FALSE,WMU,,,,,MaleFemale,ratio,,,68:100,0,0,0,0,0,0,,
577,"Aerial Ungulate Distance Survey (2015) for Moose and White-tailed Deer in WMU 503 (Lac La Biche) February 2-9, 2015",,503,CensusFlights,,,,,,,0,3220,Winter,,,2003,2003,0,Moose,FALSE,FALSE,WMU,,,,,CalfCow,ratio,,,59:100,0,0,0,0,0,0,,
578,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,Distance,,0,676,Winter,January,January,2015,2015,0,Moose,TRUE,TRUE,Transect,97,,,,Abundance,,1922,,,0,90,1486,2485,0,0,,
579,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,Distance,,0,676,Winter,January,January,2015,2015,0,Moose,TRUE,TRUE,Transect,97,,,,Density,,0.284,km2,,0,90,0.22,0.367,0,0,,
580,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,ArealObs,,0,676,Winter,January,January,2015,2015,0,Moose,TRUE,TRUE,WMU,,,,,MaleFemale,,,,30:100,0,,,,0,0,,
581,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,ArealObs,,0,676,Winter,January,January,2015,2015,0,Moose,TRUE,TRUE,WMU,,,,,CalfCow,,,,34:100,0,,,,0,0,,
582,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,Distance,,0,676,Winter,January,January,2015,2015,0,WTD,TRUE,TRUE,Transect,97,,,,Abundance,,1584,,,0,90,951,2638,0,0,,
583,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,Distance,,0,676,Winter,January,January,2015,2015,0,WTD,TRUE,TRUE,Transect,97,,,,Density,,0.23,km2,,0,90,0.141,0.39,0,0,,
584,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,ArealObs,,0,676,Winter,January,January,2015,2015,0,WTD,TRUE,TRUE,WMU,,,,,MaleFemale,,,,46:100,0,,,,0,0,,
585,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,Transects,ArealObs,,0,676,Winter,January,January,2015,2015,0,WTD,TRUE,TRUE,WMU,,,,,CalfCow,,,,88:100,0,,,,0,0,,
586,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2009,2009,0,Moose,FALSE,FALSE,,,,,,Abundance,,3938,,,0,,3280,4596,0,0,Calculated from % in report,
587,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2009,2009,0,Moose,FALSE,FALSE,,,,,,Density,,0.59,km2,,0,,,,0,0,,
588,Aerial Ungulate Survey (2015 ) Moose and White-tailed Deer in Whitemud-Hotchkiss Rivers Wildlife Management Unit (527 ),,527,CensusFlights,,,,,,,0,676,Winter,,,2009,2009,0,Moose,FALSE,FALSE,WMU,,,,,MaleFemale,,,,27:100,0,,,,0,0,,
